doc_id,title,mainText,veracity
198,AT&T Profiting From Data Mining for Government,"This article highlights the dysfunction of MNsure. While it isn’t surprising, it’s still aggravating. The story starts by saying “Rep. Roz Peterson, R-Lakeville, said at a Monday news conference that a constituent had contacted her after receiving a voter registration form from MNsure, the state-run health insurance exchange, even though the person in question is […]Continue reading MNsure caught wasting time. . . → Read More: MNsure caught wasting time",False
199,Guilt Quiz & Guilt Level Chart: Tools for the Guilted Age,"Remember when the media, Barack Obama, and Democrats were finger-wagging and tut-tutting Republicans for saying Obamacare was going to be a failure? Remember how Obama said premiums were going to go down?For the last 18 months, Obama and his fellow Democrats have been reduced to bragging about how many people are now “covered” by health insurance as if it was some real accomplishment. Two points to consider:It is mandatory. People are merely obeying the law and getting a plan. The law’s intention was for healthcare coverage to be more affordable, and that has not happened. Insurers are recognizing this problem. Younger people would rather be in a position where they pay the fine which the administration is not enforcing, rather than the out of pocket costs for a health care plan. The CEO of Aetna said as much:Healthier people will avoid buying Affordable Care Act health insurance plans as premiums climb, threatening the stability of the market, Aetna Inc. Chief Executive Officer Mark Bertolini said.“As the rates rise, the healthier people pull out because the out-of-pocket costs aren’t worth it,” Bertolini said at Bloomberg’s The Year Ahead Summit in New York. “Young people can do the math. Gas for the car, beer on Fridays and Saturdays, health insurance.”Premiums for health plans sold to individuals under the ACA, known as Obamacare, are going up by about 25 percent on average for next year. Bertolini said that as costs rise, more individuals will decide not to buy health plans. That’ll push premiums even higher, unless a new president and lawmakers can find fixes for the new markets created by the 2010 health law.The question over whether such problems get fixed is all dependent upon whether or no the President, be it Obama or Clinton, recognizes what divided government means. It is not to say, as President Obama believes, “Here is what I need, now pass it so I can sign it.” President Obama or President Clinton must recognize divided government means everything is on the table at the start of negotiations , not just what the President wants.The post Aetna CEO On Obamacare: Young People Will Choose Beer First appeared first on RedState .",False
200,What You Need To Know About Expired Prescription Drugs,"News and Adventure from Glacier National ParkAfter surprising and then being charged by a grizzly bear, a couple fishing along the Lamar River effectively deployed their bear spray and saved themselves from injury on Saturday, ober 22.John and Lisa Vandenbos from Bozeman, MT, parked at a pullout near the Specimen Ridge trailhead in the Lamar Valley, east of Tower Junction. They walked cross-country to the Lamar River and, while scouting for fishing spots, surprised an adult grizzly bear who was feeding on a partially consumed carcass. The bear immediately charged the couple and came within nine feet when both individuals quickly discharged their bear spray.The bear initially left. When attempting to charge the couple again, it ran into the original cloud of bear spray. Upon making contact with the cloud, the bear retreated all the way back across the river and up the adjacent hillside “as fast as it could go”. The couple did not sustain injuries and bear spray stopped the charging bear.The couple left the area immediately and returned to their vehicle. They then reported the incident to a park ranger. Park rangers do not intend to search for the bear since this incident was a surprise encounter with a bear defending its carcass.All of Yellowstone National Park is bear country. Reduce your risk of a bear encounter by carrying bear spray. Studies show that bear spray is more than 90 percent effective in stopping an aggressive bear. In fact, it is the most effective deterrent when used in combination with regular safety recommendations – be alert, make noise, hike in groups of three or more, do not run if you encounter a bear and stand your ground if charged by a bear.“Yellowstone visitors care deeply about preserving bears and observing them in the wild,” says Kerry Gunther, the park’s Bear Management Specialist. “Carrying bear spray is the best way for visitors to participate in bear conservation because reducing potential conflicts protects both people and bears.”Help the park increase the number of visitors who carry bear spray and know how to use it. Visit A Bear Doesn’t Care Campaign for more information.JeffHikinginGlacier.comTetonHikingTrails.comRockyMountainHikingTrails.comHikingintheSmokys.com",False
201,Are The Polls Rigged Against Trump? All Of These Wildly Divergent Surveys Cannot Possibly Be Correct,"image credit: Justin Sullivan / Getty The Real Agenda News  More details have emerged about the never ending levels of corruption among the DNC, the Obama White House and the Hillary Clinton campaign, as a result of James O’Keefe’s Project Veritas’ investigation.Corrupt practices go from promoting seemingly harmless campaigns to have people dressed as ducks at Trump rallies to collusion between the Clinton campaign, the DNC and the non-profit organization Americans United for Change.In the third video put out by Project Veritas, Hillary’s cohorts confess how they managed to coordinate with her campaign and the DNC to set up what can be described at the very least as provocative moves to get the Trump campaign in trouble and to have the corrupt mainstream media cover the events while blaming Trump for violent outbursts outside his rallies.As we learned from the previous two videos, it was the Clinton campaign itself the one using agent provocateurs to cause violence outside Trump rallies as these agents disguised themselves as Bernie Sanders’ followers.In his second video, James O’Keefe showed how the DNC and the Hillary Clinton campaign, hire operatives to successfully carry out commit voter fraud on a massive scale.Scott Foval, who has since been fired, admits that the Democrats have been rigging elections for fifty years.In his first video, Rigging the Election – Video I: Clinton Campaign and DNC Incite Violence at Trump Rallies, O’Keefe showed how second and third parties associated with the Democratic Party and the Clinton campaign, were responsible for violence and attacks on Trump supporters all over the country.As we said before, the veil of corruption that surrounds the Clinton campaign and the Democratic Party continues to fall and people can easily see what is behind their fake progressive and fake liberal masks.The post It is Time For Hillary Clinton To Duck And Go VIDEO appeared first on The Sleuth Journal .",False
202,It is Time For Hillary Clinton To Duck And Go (VIDEO),"Elena Toledo reports that Nearly 50,000 Haitian immigrants have been stranded in Brazil, and in the coming months will pass through Mexico in order to reach the United States. President of Mexico’s National Commission of Human Rights CNDH Luis Raul Gonzalez said that the flow of Haitian immigrants to Mexico has become an issue over recent months […]",False
203,Maybe All Those “Smart” Gadgets And Appliances From China Aren’t Such A Smart Idea (VIDEO),"NUKE PRO: Exposing Truth Anti-Nuclear Information and Resources, and Disaster Preparation Planning: http://nukeprofessional.blogspot.com/ Malloch-Brown and Soros are buddies at the Soros led NWO “Open Society Institute”Malloch Brown became chairman of the board of directors of SGO Corporation Limited, a holding company whose primary asset is the election technology and voting machine manufacturer Smartmatic, in 2014.[37][38]Malloch Brown has been closely associated with billionaire speculator George Soros. Working for Refugees International, he was part of the Soros Advisory Committee on Bosnia in 1993–94, formed by George Soros.He has since kept cordial relations with Soros, and rented an apartment owned by Soros while working in New York on UN assignments.[43] In May 2007, Soros' Quantum Fund announced the appointment of Sir Mark as vice-president.[44] In September 2007, The—————————————————————————————————–In amazing Orwellian fashion, this buddy of Soros, his name is very similar to Moloch, aka Satan. And in emails to Clinton people speak of “sacrificing to Moloch”. HI think I see the resemblance",False
204,15 Foods That Contain The Most Vitamin E,"Abadi says they enter new phase for liberation of Mosul“Over 60 civilians killed in US-led air raids on Mosul”Iraqi forces seize tank, artillery from terroristsUN says Daesh reportedly executed dozens near MosulBattle for Mosul on Wednesday: Battle to Liberate Mosul in Advanced StageMilitary operation by the joint Iraqi forces to liberate the city of Mosul continued on Wednesday and Iraqi Prime Minister Haider al-Abadi said the military campaign has now come to an advanced phase, noting that the performance of the Iraqi army in the war on ISIL has surprised its international partners.Abadi: Battle to Liberate Mosul Reaches Advanced StageIraqi Prime Minister Haider al-Abadi announced that the Iraqi forces reached an advanced stage in the battle to liberate Mosul, and said the performance of the Iraqi army in the war on ISIL has surprised the international coalition.“We reached an advanced stage in the battle to liberate the city of Mosul, and our plan is not to evacuate the families from the cities during the liberation operations,” Abadi said during a news conference in Baghdad.Abadi also pointed out to the continuous cooperation between the security forces and displaced people’s committees, and confirmed that they were able to provide food and fuel for displaced families in the liberated areas.Iraqi Forces Evacuate 1,000 Civilians from Front LinesIraqi Special Forces moved more than 1,000 people from villages near the front lines of the battle to retake the ISIL-held city of Mosul.The Iraqi Army Special Forces Major General Haider Fadhil said the residents of Tob Zawa and other nearby villages have been taken to a camp in the nearby Khazer region for their safety, Alaraby reported.The Special Forces began undertaking clean up operations on Wednesday in areas retaken from the militants to the East of the city.Large Cache of ISIL Weapons Seized near BashiqaIraqi Peshmerga forces said on Wednesday that they have found a tunnel, which is the largest ISIL weapons depot discovered so far in the Bashiqa front.The tunnel, which has been found in Tiz Khrab Gawra village, contained a large number of weapons, Rudaw reported.Iraq’s Peshmerga forces on Monday retook complete control of Bashiqa town, 13 km Northeast of Mosul.Iraqi Army Kicks Off Zawaya Liberation OperationIraq’s joint military forces started their military operations to liberate Zawaya region, Commander of Iraq’s Counterterrorism Forces Major General Abdolvahab al-Saedi announced on Wednesday.“After seizing back Zawaya region, the security forces will continue their military operation to take control of Kokajli district inside the city of Mosul,” al-Saedi said.ISIL Militants Disguise as Peshmerga, Shave Beard to Flee MosulAn Iraqi security source revealed that many ISIL militants have begun to wear the Peshmerga forces’ uniforms inside the city of Mosul and have shaved their beards for fear of being targeted as Iraqi joint forces continued their advanced toward the ISIL-held city.“Many militants of the ISIL terror group have wear the military uniforms of the Peshmerga forces for camouflage and to divert the suspicion from them within the city of Mosul,” a security source said, Badr News reported.The source added that “Most of the ISIL terrorists have also begun to shave their beards for fear of being targeted”.Report: ISIL’s Treasury Man, Economic Brain Disappears with Millions of Dollars in MosulA top ISIL member in charge of the terrorist group’s financial resources along with a German woman who trained ISIL’s female suicide attackers fled with millions of dollars from the city of Mosul in Nineveh province, media reports said Wednesday.“ISIL’s financial chief known as Abi Motaz al-Qahtani has disappeared with a German woman who was in charge of training ISIL’s female suicide bombers,” the Arabic-language al-Sumeriya news channel Quote: d a local source as saying on Wednesday.The source noted that the disappearance of al-Qahtani and the unnamed German woman has been a planned move as they have escaped with important dossiers and millions of dollars in cash.Iraqi Analyst Discloses Plot to Transfer Al-Baghdadi to LibyaA prominent Iraqi military analyst disclosed that Riyadh and Ankara had hatched plots to transfer ISIL leader Abu Bakr al-Baghdadi from Mosul to Libya but the massive presence of the popular forces and Russian fighter jets at the bordering areas of Iraq and Syria dissuaded them.“The two countries were working to take al-Baghdadi to Turkey either by moving him through Mosul and Kirkuk to the North or through al-Qa’em and al-Ratba corridor to Deir Ezzur in Syria and then to Turkey to eventually transfer him to Libya,” Safa al-A’asam told Iraq’s al-Ma’louma news agency on Wednesday.He added that the ISIL concluded that transferring al-Baghdadi through Tal Afar region to Raqqa in Syria is also impossible given the massive presence of Hashd al-Sha’abi popular forces in the Southern front near Be’aaj district, Northwest of the Iraqi province of Nineveh as well as the numerous flights done by the Russian fighter jets over the Syrian bordering areas with Iraq.Russian Military: US Air Force Jet Struck School in Iraq’s MosulA US warplane hit a girls’ school in the South of the Iraqi city of Mosul on ober 21, the Russian General Staff’s chief said.“On ober 21, a US Air Force plane carried out an airstrike against a girls’ school in the Southern part of the city of Mosul,” said Lt. Gen. Sergei Rudskoi, RIA Novosti reported.More than 60 civilians died and 200 were wounded because of the US-led coalition’s airstrikes on residential areas in Mosul and its outskirts in the last three days, he said.ISIL Burns Nine Own Militants Alive in Iraq’s MosulThe militants of the ISIL terrorist group executed nine of their supporters for duck-out in the Iraqi city of Mosul, media reported on Tuesday.“ISIL militants executed nine of their militants, who escaped from the confrontation with the security forces in Mosul, throwing them in the trenches full of black oil for burning with hands and feet tied,” a source in Iraq’s security forces said, Al Sumeriya reported.On ober 17, Iraqi Prime Minister Haider Abadi announced the start of a military operation to retake Mosul from the ISIL terror group.Arab Media: General Soleimani in Mosul Operations RoomCommander of the Quds Force of the Islamic Revolution Guards Corps IRGC Major General Qassem Soleimani has arrived in Hashd al-Sha’abi popular forces operations room in Mosul to play his advisory role in anti-ISIL campaign in Iraq, Arab media reported on Wednesday.“Hashd al-Sha’abi will soon start its operations in Western Mosul to cut the ISIL’s supply routes to Syria and defuse the US plots to postpone the popular forces’ participation in the Mosul operations, and General Soleimani has also joined them as a military advisor,” the Arabic-language al-Akhbar said quoting renowned Iraqi figures.No other source has yet confirmed the report.Washington is pressuring Iraqi Prime Minister Haider al-Abadi not to allow Hashd al-Sha’abi forces to participate in the Mosul liberation operations.Spokesman of the Iraqi popular forces Ahmad al-Assadi had confirmed in August that General Soleimani would play a major role in operations to liberate Mosul, stressing that his country is in dire need of Iranian military advisors.“The presence of Brigadier-General Soleimani in the operations to free Mosul and Nineveh province is necessary and General Soleiman is the greatest advisor that has helped the Iraqi government in the war against the ISIL,” al-Assadi told FNA.“Hajj Qassem Soleimani is one of the most important military advisors of the Islamic Republic of Iran who is in Iraq at the invitation, demand and agreement of the Iraqi government,” he added.Stressing that the Iranian advisors are in Iraq at the demand of the Iraqi government and have played a big role in most operations conducted by the popular forces, al-Assadi said, “They provided the Iraqis with strong views and important consultations with respect to their experience and capabilities.”In relevant remarks in June, Iraqi Foreign Minister Ebrahim al-Jafari underlined that General Soleimani is in Iraq to help the country in campaign against terrorism after receiving Baghdad’s rigid request.“General Soleimani is in Iraq at the invitation of the Iraqi government to provide military counseling to the Iraqi forces,” the Arabic-language Sumeria news channel Quote: d al-Jafari as saying.Also in June, Hashd al-Sha’abi Commander Abu Mehdi al-Mohandes underlined that General Soleimani is helping the Iraqi forces in their campaign against terrorism upon a request by the Iraqi government.“The Iranian advisors, headed by dear brother Qassem Soleimani, have been beside us since the start of war and his presence has happened upon the demand of the Iraqi government and agreement of the Armed Forces’ top commander,” Mohandes said in an interview with Sumeria news channel.He, meantime, said that the Iraqi nation is able to kick the terrorists out of Iraq with the possibilities in their hands now, adding that Hashd al-Sha’abi doesn’t have any political plan and merely supports the political process.Aircraft Carrier “Admiral Kuznetsov” Eenters Strait Of GibraltarNATO fears Russian battle group to be used against Aleppo civilians‘Intl community still financing & protecting terrorists’ – Mother Agnes on Syria“CIA supplying weapons to Daesh, al-Qaeda terrorists”UK, US training militants to fight Syrian government: Analyst“Western alliance not after uprooting terrorism”NATO calls for lasting ceasefire in SyriaNATO Concerned over Al-Nusra and Ahrar al-Sham CasualtiesUS-led coalition preparing Raqqa assault, says Carter‘US coalition with Syria & Russia needed to defeat ISIS’ – former Pentagon officialSAA 1st ARMORED DIVISION DESTROYED 4 BATTLE TANKS FROM JABHAT AL NUSRA IN GHOUTACombat footage of the SAA’s operations in Western GhoutaSAA Soldier destroys convoy of militants in West DamascusScenes from the Turkish shelling of the liberated villagesSyria in Last 24 Hours: Terrorists Sustain Heavy Losses in Army Offensive in Dara’a ProvinceThe Syrian army attacked the terrorists in Dara’a province, and inflicted heavy losses on them.The Syrian army killed and wounded scores of terrorists in the Northeastern territories of Dara’a province.The Syrian army also inflicted heavy losses on the terrorist groups in other key regions across Syria.Dara’aSyrian Army’s artillery units shelled heavily a long military column of ISIL’s vehicles and forces on a road to Northeastern Dara’a, inflicting major loss and casualties on the terrorists.Syrian army artillery units opened heavy fire at a group of ISIL terrorists in al-Badiyeh region as they were heading to al-Lejat region.The ISIL’s military convoy was on a road connecting North al-Shahib region to Sweida-Damascus highway when it came under the fire of artillery units.The terrorists suffered a heavy death toll and their vehicles sustained major damage in the attack.Positions of Fatah al-Sham Front formerly al-Nusra Front in Qasr al-Saudi region North of al-Bitar farms towards the town of Tafas also came under attack by the Syrian soldiers.In the meantime, army troops targeted a Fatah al-Sham in al-Abasiyeh neighborhood, leaving several militants dead.HomsThe Syrian Army and popular forces continued to beat ISIL terrorists back from two main oil-rich regions in Eastern Homs, establishing a 10-kilometer-deep buffer zone around one of them.The Syrian ground troops that received strong air support from the Syrian and Russian fighter strikers inflicted major losses on the ISIL terrorists, driving the Takfiri terrorists out of more strategic heights in al-Sha’er oil-rich region.In the meantime, the army soldiers pushed ISIL back from a terrain near al-Maher oilfield and established a deep buffer zone around the energy field.Positions of Fatah al-Sham Front in the villages of Deir Foul and al-Za’afaraniyeh and al-Rastasn region in Northern Homs also came under heavy attacks by the Syrian army men.Syrian military forces also targeted terrorists’ movements in the villages of Rahoum, Mas’adeh, Um al-Rish and Salam al-Sharghiyeh, destroying their bases and military vehicles.LattakiaA notorious field commander of Fatah al-Sham Front was killed in heavy fighting with the Syrian Army troops in the mountainous regions in Northern Lattakia.Abu Yusuf al-Askari and a number of his forces were killed in Syrian army soldiers’ attack on Fatah al-Sham’s positions along a road to the town of Kabani in the Kurds mountain.Meanwhile, Syrian warplanes targeted bases, artillery and mortar units of the terrorist groups near the towns and villages of Jabal Kanz, Tadin, Kafr Sandou, Kandeh, Marand and Qarfous in Northern Lattakia, inflicting a heavy death toll on the militants.AleppoSyrian Army troops and Air Force struck a large gathering of the terrorist groups in the Northern outskirts of Aleppo city, killing or wounding scores of them and foiling their plan to hit government strongholds, a military source disclosed Tuesday.“Following sensitive intel received from army agent in the region, the Syrian government forces and fighter jets carried out surprise attacks on terrorists’ concentration centers in Haraytan and al-Malaah regions near Castello road to preempt them and defuse their plan for raiding army positions in the Northern outskirts of Aleppo city,” an army officer told FNA.“Dozens of militants were killed or wounded in the attack, and now the Castello road is safe and under the army’s full control,” he added.Elsewhere, a notorious commander of the Turkey-backed terrorist group of Nouralddeen al-Zinki was killed in clashes with the Syrian Army and popular forces in Salahuddin district.Abu Omar Danial was killed in a heavy fighting with Syrian government forces in Salahuddin district Southwest of Aleppo city.In the meantime, Syrian government forces captured several building blocks in Salahuddin after hours of non-stop clashes with al-Zinki terrorists.The Syrian army and popular forces also engaged in fierce clashes with Jeish al-Fatah in the districts of Sheikh Saeed, and al-Ameriyeh, beating them back from more positions.Syrian army’s artillery and missile units, for their part, continued to shell terrorists’ centers in Housing Project 1070, and the Syrian soldiers are now engaged in an intense battle with terrorists to take back Mouteh, Ahad and al-Mohebah hills near al-Bazo height.Syrian and Russian fighter jets, for their part, have been bombing terrorists’ gatherings and bases in the town of Khan Touman, Rashedeen region, Ramouseh road, near Housing Project 1070, and the districts of Bostan al-Pasha, Suleiman al-Halabi and Sheikh Saeed.DamascusTerrorist groups lost at least 23 rebels as their attack on government positions in Western Ghouta was repelled by the Syrian Army troops and popular forces.Syrian government forces fended off terrorist groups’ offensive on their strongholds along Khan al-Sheih-Deir al-Khabiyeh road, inflicting 23 casualties on the militants and destroying at least three tanks of the Takfiri groups.The clashes occurred in al-Diwan neighborhood in the Southwestern countryside of Deir al-Khabiyeh.In the meantime, the Syrian fighter jets pounded Jeish al-Islam’s centers near the town of al-Reihan in Eastern Damascus.HamaTerrorist groups lost at least 23 rebels as their attack on government positions in Western Ghouta was repelled by the Syrian Army troops and popular forces.Syrian government forces fended off terrorist groups’ offensive on their strongholds along Khan al-Sheih-Deir al-Khabiyeh road, inflicting 23 casualties on the militants and destroying at least three tanks of the Takfiri groups.The clashes occurred in al-Diwan neighborhood in the Southwestern countryside of Deir al-Khabiyeh.In the meantime, the Syrian fighter jets pounded Jeish al-Islam’s centers near the town of al-Reihan in Eastern Damascus.Fatah al-Sham also lost a large number of military vehicles and tanks in the attacks.The Russian air force also targeted terrorists’ centers on the Eastern side of al-Salamiyah, inflicting major loss and casualties on the militants.Military sources said that heavy bombardments of the Russian and Syrian fighter jets pave the ground for the government forces to launch fresh operation to take back Souran and Taybat al-Imam.FarsnewsHundreds of Syrian Army Special Forces Arrive in AleppoGov’t Forces Continue to Advance against Terrorists in Housing Project 1070 in AleppoSyrian Artillery, Air Attacks Preempt Terrorists’ Great Epic Operation in AleppoLong Military Convoy of Terrorists Targeted by Syrian Army in Southwestern DamascusSyrian Gov’t Forces Take Back Three More Regions From Terrorists in HamaSyrian Army Seizes Militants’ Weapons, Ammunition in Damascus CountrysideSenior Terrorist Commander Killed in Syrian Air Raids in Hama",False
205,"AT&T Buying Time Warner: If Approved, Assures Greater Scoundrel Media Consolidation Than Already","UNIONDALE, NEW YORK — Sahn Ward Coschignano, PLLC has announced that Christian Browne, a Partner with the Firm, successfully appealed a New York State Supreme Court decision that dismissed a restaurant’s request to annul a five-year durational limit on the eatery’s parking lot that extends into the Town’s Residence District.On April 22, 2015, the Board of Zoning and Appeals BZA imposed a five-year durational limit on an approval that allows Mim’s Restaurant to provide parking in a part of its property that is within a residential zoning district.The restaurant then commenced an Article 78 proceeding, seeking to annul the durational limit. On November 18, 2015, the New York State Supreme Court, Nassau County, denied the petition and dismissed the proceeding.On ober 19, 2016, the Supreme Court of the State of New York, Appellate Division, Second Judicial Department, overturned the lower court’s decision. In its ruling, the Appellate Court stated that the BZA does not have the authority to impose the durational limit on the restaurant’s parking lot because the Town Code does not confer any such power to limit the life of the approval.Zoning boards routinely impose durational limits on various types of approvals given for commercial uses. Businesses often object to these time restrictions as being unfair and unnecessary burdens on their property rights because, by limiting the life of a zoning approval, zoning boards force businesses to regularly seek renewed permission for their ongoing operations.“We are pleased with the Court’s decision,” Mr. Browne said. “We believe it strikes the proper balance between the rights of a commercial property owner and the need for the Town to protect the interest of the surrounding neighborhood.”Nicholas J. Cappadora, an Associate with the Firm, assisted Mr. Browne on the case.For more information on Sahn Ward Coschignano, call 516 228-1300 or visit www.swc-law.com .###About Sahn Ward Coschignano, PLLCSahn Ward Coschignano, PLLC is committed to providing its clients with the highest quality representation, counsel and advice. Practice areas include zoning and land use planning; real estate law and transactions; litigation and appeals; municipal law and legislative practice; cellular and telecommunications law; environmental, corporate, labor and employment law; tax certiorari and condemnation; matrimonial practice; and estate planning. The firm strives to assist its clients in a wide array of issues, serving them with skill and experience, resourcefulness and responsibility. For more information, call 516 228-1300 or visit www.swc-law.com .",False
206,America Needs To Wake Up – There is ZERO Hope For Our Country Until We Turn From Our Evil Ways,"Twitter: @rodgermitchell; Search #monetarysovereigntyFacebook: Rodger Malcolm MitchellIn a recent post, “Why do you believe what you believe” we said:“Why do you know the sun causes skin cancer? You know it because years ago you read it in, or heard it from, a trusted source . Then you read and heard it often again, and the repetition caused you to believe it more and more until you know it.The combination of “trusted source” and “repetition” inserts belief into our minds , and once there, it may be difficult to dislodge — unless we are exposed to a more trusted source plus repetition.As you know, consuming saturated fat and cholesterol increases your risk of heart disease, while sugar does not. You have heard this from many trusted sources and it has been repeated endlessly in all forms of communication.ScienceNews Magazine, ober 15, 2016, Sugar industry sought to sugarcoat causes of heart diseasePayments revealed to authors of influential 1967 report touting fat and cholesterol as problems, by LAURA BEILUsing records unearthed from library storage vaults, researchers recently revealed that the sugar industry paid nutrition experts from Harvard University to downplay studies linking sugar and heart disease.Although the incident happened in the 1960s, it appears to have helped redirect the scientific narrative for decades.Harvard University — what could be a more trusted source than Harvard University?Note however, that Harvard University does not conduct research, nor does Harvard University verify the findings of research.Research is done by people, employees of Harvard , and being employees of Harvard gives those researchers no special insight or virtue.Yet the mere association with the name “Harvard,” implies intelligence and academic trustworthiness.The documents show that the Sugar Research Foundation paid professors who wrote a two-part review in 1967 in the New England Journal of Medicine . That report was highly skeptical of the evidence linking sugar to cardiovascular problems but accepting of the role of fat.The now-deceased professors’ overall conclusion left “no doubt” that reducing the risk of heart disease was a matter of reducing saturated fat and cholesterol, according to researchers from the University of California, San Francisco, who published their report online September 12 in JAMA Internal Medicine .Now, we have the University of California, San Francisco, another trusted source, impugning the trusted Harvard results.The sugar industry helped deflect the way the research was developing,” says study coauthor Cristin Kearns, a dentist at UCSF’s Institute for Health Policy Studies.The belief in sugar’s innocence, and the sugar industry’s profit motive, were so powerful, it took a dentist, not a cardiologist to uncover apparently biased results from what ostensibly was a heart study.Following the publication of the Harvard report, fat and cholesterol went on to hijack the scientific agenda for decades, and even led to a craze of low-fat foods that often added sugar.It was only in 2015 that dietary guidelines finally made a strong statement to limit sugar. Researchers writing this year in Progress in Cardiovascular Diseases note that current studies estimate that diets high in added sugars carry a three times higher risk of death from cardiovascular disease. The Sugar Association says in a statement on its website that “ the last several decades of research have concluded that sugar does not have a unique role in heart disease. ” Is this an example of deception with a true statement ?Yes, unfortunately, the last several decades of research did absolve sugar from blame, and what does “unique role in heart disease” really mean? If sugar causes heart disease, is that a “unique role”?The Sugar Association’s statement acknowledged the secret deal occurred, but pointed out that “when the studies in question were published, funding disclosures and transparency standards were not the norm they are today.”Translation: The research lied, but back then, we didn’t have to reveal the lie. So, it’s O.K.Journals now require all authors to list conflicts of interest, especially funding from a source has a vested interest in the outcome.While a modern researcher could not take corporate money, even for speaking fees, without disclosure, the influences may be more subtle, he says. “We’re not talking about making up data, but perhaps influencing how a research question is framed.”Revealing the source of funding doesn’t eliminate bias. And, though one reasonably may conclude that a high percentage of private funding comes from sources with an ax to grind, that doesn’t necessarily mean the research results are misleading.But, such funding leads to the question: “What happens to results that disagree with the benefactor’s purpose?If several, slightly different pieces of research show that sugar has an adverse effect on heart health, and one shows it doesn’t, what happens to all the negative research?Andy Bellatti, cofounder and strategic director of Dietitians for Professional Integrity says that researchers don’t necessarily want to be cozy with industry, but sometimes turn to commercial sources because non-biased research money is lacking .“The reason the food industry is able to do this is because there is such little public funding for nutrition and disease.”Here is yet another example, among hundreds, of how cuts in federal deficit spending hurt America , though often benefitting big business.And what does the need for an organization titled, “ Dietitians for Professional Integrity” tell you about today’s food research?The scientific community should not reject industry money wholesale, says John Sievenpiper, a physician and nutrition researcher at the University of Toronto.He believes that any scientist who takes industry money should adhere to an even higher standard of openness, including releasing study protocols ahead of time so reviewers can make sure the research question was not changed midstream to favor a certain conclusion.Bottom line:For many years, your belief in “benign sugar” was created by “trusted sources” and repetition. As with privately owned banks , the profit motive encourages unethical behavior. Corporations do not fund research out of generosity. They consider research to be part of their marketing efforts. Negative results often are twisted or hidden. Researchers, whether employed by Harvard University, the University of California, a private organization, or working alone, all can be swayed , consciously or not, to tilt their interpretations in favor of the money supply. Cuts in federally funded Research & Development grants are misguided if the primary purpose is to “save the federal government money” or to “make government smaller” a huge, often unacknowledged disadvantage of libertarianism. While the federal government has political motives, it does not have a profit motive , and that alone helps make it a more trusted source for food & drug research than is private industry. Rodger Malcolm MitchellMonetary SovereigntyPLEASE HELP US GET THE WORD OUTLOOK FOR US ON GOFUNDME.COM: RODGER MALCOLM MITCHELL",False
207,Is Goat Milk Better Than Cow Milk? Plus A List Of Health Benefits,"Some liberals will criticize me for this post, especially the title. That’s their problem. After reading this article, though, I’m not worried about liberals’ criticisms. The truth is that health insurance premiums are going through the proverbial roof with the ACA. People should flinch when they hear that “[before] taxpayer-provided subsidies, premiums for a midlevel […]Continue reading The ACA: fewer choices, more expensive. . . → Read More: The ACA: fewer choices, more expensive",False
